9,30,20944,0,0,1,
9,30,358,0,0,1,
9,30,439,0,0,1,
9,30,203,0,0,1,
9,30,494,0,0,1,
9,30,372,0,0,1,
9,30,225,0,0,1,
9,30,5539,0,0,1,
9,30,454,0,0,1,
9,30,45,0,0,1,
9,30,3913,0,0,2,
9,30,699,0,0,2,
9,30,78,0,0,2,
9,30,102,0,0,2,
9,30,1097,0,0,2,
9,30,82,0,0,2,
9,30,1467,0,0,2,
9,30,112,0,0,2,
9,30,48,0,0,2,
9,30,1189,0,0,2,
9,30,45,0,0,3,
9,30,41,0,0,3,
9,30,42,0,0,3,
9,30,44,0,0,3,
9,30,58,0,0,3,
9,30,42,0,0,3,
9,30,43,0,0,3,
9,30,43,0,0,3,
9,30,44,0,0,3,
9,30,48,0,0,3,
9,30,61,0,0,4,
9,30,42,0,0,4,
9,30,46,0,0,4,
9,30,44,0,0,4,
9,30,43,0,0,4,
9,30,66,0,0,4,
9,30,43,0,0,4,
9,30,100,0,0,4,
9,30,43,0,0,4,
9,30,49,0,0,4,
9,30,57,0,0,5,
9,30,46,0,0,5,
9,30,43,0,0,5,
9,30,51,0,0,5,
9,30,44,0,0,5,
9,30,47,0,0,5,
9,30,44,0,0,5,
9,30,65,0,0,5,
9,30,44,0,0,5,
9,30,51,0,0,5,
