1,0,0,0,1,1,
1,0,0,0,1,1,
1,0,1,0,1,1,
1,0,0,0,1,1,
1,0,1,0,1,1,
1,0,0,0,1,1,
1,0,1,0,1,1,
1,0,0,0,1,1,
1,0,1,0,1,1,
1,0,0,0,1,1,
1,0,1,0,1,1,
1,0,0,0,1,1,
1,0,1,0,1,1,
1,0,0,0,1,1,
1,0,1,0,1,1,
1,0,0,0,1,2,
1,0,0,0,1,2,
1,0,0,0,1,2,
1,0,0,0,1,2,
1,0,1,0,1,2,
1,0,0,0,1,2,
1,0,1,0,1,2,
1,0,0,0,1,2,
1,0,1,0,1,2,
1,0,0,0,1,2,
1,0,0,0,1,2,
1,0,1,0,1,2,
1,0,0,0,1,2,
1,0,1,0,1,2,
1,0,0,0,1,2,
1,0,1,0,1,3,
1,0,0,0,1,3,
1,0,1,0,1,3,
1,0,0,0,1,3,
1,0,0,0,1,3,
1,0,0,0,1,3,
1,0,0,0,1,3,
1,0,1,0,1,3,
1,0,0,0,1,3,
1,0,1,0,1,3,
1,0,0,0,1,3,
1,0,1,0,1,3,
1,0,0,0,1,3,
1,0,1,0,1,3,
1,0,0,0,1,3,
1,0,1,0,1,4,
1,0,0,0,1,4,
1,0,1,0,1,4,
1,0,0,0,1,4,
1,0,1,0,1,4,
1,0,0,0,1,4,
1,0,1,0,1,4,
1,0,0,0,1,4,
1,0,1,0,1,4,
1,0,0,0,1,4,
1,0,1,0,1,4,
1,0,0,0,1,4,
1,0,1,0,1,4,
1,0,0,0,1,4,
1,0,1,0,1,4,
1,0,0,0,1,5,
1,0,1,0,1,5,
1,0,1,0,1,5,
1,0,0,0,1,5,
1,0,1,0,1,5,
1,0,1,0,1,5,
1,0,0,0,1,5,
1,0,1,0,1,5,
1,0,0,0,1,5,
1,0,1,0,1,5,
1,0,1,0,1,5,
1,0,0,0,1,5,
1,0,1,0,1,5,
1,0,0,0,1,5,
1,0,0,0,1,5,
2,0,3,0,1,1,
2,0,3,0,1,1,
2,0,3,0,1,1,
2,0,3,0,1,1,
2,0,4,0,1,1,
2,0,4,0,1,1,
2,0,4,0,1,1,
2,0,4,0,1,1,
2,0,4,0,1,1,
2,0,4,0,1,1,
2,0,4,0,1,1,
2,0,4,0,1,1,
2,0,4,0,1,1,
2,0,4,0,1,1,
2,0,4,0,1,1,
2,0,3,0,1,2,
2,0,2,0,1,2,
2,0,3,0,1,2,
2,0,3,0,1,2,
2,0,3,0,1,2,
2,0,3,0,1,2,
2,0,3,0,1,2,
2,0,3,0,1,2,
2,0,3,0,1,2,
2,0,3,0,1,2,
2,0,3,0,1,2,
2,0,3,0,1,2,
2,0,4,0,1,2,
2,0,3,0,1,2,
2,0,3,0,1,2,
2,0,3,0,1,3,
2,0,4,0,1,3,
2,0,3,0,1,3,
2,0,3,0,1,3,
2,0,3,0,1,3,
2,0,4,0,1,3,
2,0,3,0,1,3,
2,0,4,0,1,3,
2,0,3,0,1,3,
2,0,4,0,1,3,
2,0,3,0,1,3,
2,0,3,0,1,3,
2,0,3,0,1,3,
2,0,4,0,1,3,
2,0,3,0,1,3,
2,0,4,0,1,4,
2,0,4,0,1,4,
2,0,4,0,1,4,
2,0,4,0,1,4,
2,0,4,0,1,4,
2,0,4,0,1,4,
2,0,4,0,1,4,
2,0,4,0,1,4,
2,0,4,0,1,4,
2,0,4,0,1,4,
2,0,4,0,1,4,
2,0,4,0,1,4,
2,0,4,0,1,4,
2,0,4,0,1,4,
2,0,4,0,1,4,
2,0,4,0,1,5,
2,0,4,0,1,5,
2,0,4,0,1,5,
2,0,4,0,1,5,
2,0,4,0,1,5,
2,0,4,0,1,5,
2,0,4,0,1,5,
2,0,4,0,1,5,
2,0,4,0,1,5,
2,0,5,0,1,5,
2,0,4,0,1,5,
2,0,5,0,1,5,
2,0,4,0,1,5,
2,0,5,0,1,5,
2,0,5,0,1,5,
2,1,6,0,1,1,
2,1,5,0,1,1,
2,1,5,0,1,1,
2,1,6,0,1,1,
2,1,5,0,1,1,
2,1,6,0,1,1,
2,1,5,0,1,1,
2,1,5,0,1,1,
2,1,6,0,1,1,
2,1,5,0,1,1,
2,1,6,0,1,1,
2,1,6,0,1,1,
2,1,5,0,1,1,
2,1,7,0,1,1,
2,1,6,0,1,1,
2,1,4,0,1,2,
2,1,4,0,1,2,
2,1,4,0,1,2,
2,1,4,0,1,2,
2,1,4,0,1,2,
2,1,4,0,1,2,
2,1,4,0,1,2,
2,1,4,0,1,2,
2,1,4,0,1,2,
2,1,4,0,1,2,
2,1,4,0,1,2,
2,1,4,0,1,2,
2,1,4,0,1,2,
2,1,4,0,1,2,
2,1,4,0,1,2,
2,1,4,0,1,3,
2,1,4,0,1,3,
2,1,4,0,1,3,
2,1,4,0,1,3,
2,1,4,0,1,3,
2,1,4,0,1,3,
2,1,4,0,1,3,
2,1,4,0,1,3,
2,1,4,0,1,3,
2,1,4,0,1,3,
2,1,4,0,1,3,
2,1,5,0,1,3,
2,1,4,0,1,3,
2,1,4,0,1,3,
2,1,4,0,1,3,
2,1,4,0,1,4,
2,1,4,0,1,4,
2,1,5,0,1,4,
2,1,4,0,1,4,
2,1,5,0,1,4,
2,1,5,0,1,4,
2,1,4,0,1,4,
2,1,5,0,1,4,
2,1,4,0,1,4,
2,1,5,0,1,4,
2,1,5,0,1,4,
2,1,4,0,1,4,
