9,23,7,0,0,4,
9,23,9,0,0,4,
9,23,68,0,1,4,
9,23,712,0,1,4,
9,23,23,0,0,4,
9,23,30,0,1,4,
9,23,27,0,1,4,
9,23,7,0,0,4,
9,23,18,0,0,4,
9,23,251,0,0,5,
9,23,7,0,0,5,
9,23,455,0,0,5,
9,23,118,0,1,5,
9,23,31,0,1,5,
9,23,1297,0,0,5,
9,23,11,0,0,5,
9,23,30,0,1,5,
9,23,281,0,0,5,
9,23,13,0,0,5,
9,24,26,0,0,1,
9,24,2841,0,1,1,
9,24,2397,0,0,1,
9,24,55038,0,0,1,
9,24,293,0,0,1,
9,24,338,0,1,1,
9,24,57,0,0,1,
9,24,3290,0,0,1,
9,24,60016,1,0,1,
9,24,1625,0,1,1,
9,24,108,0,1,2,
9,24,35008,0,0,2,
9,24,60021,1,0,2,
9,24,8933,0,1,2,
9,24,244,0,0,2,
9,24,947,0,1,2,
9,24,572,0,0,2,
9,24,60022,1,0,2,
9,24,2245,0,0,2,
9,24,660,0,1,2,
9,24,7,0,0,3,
9,24,10,0,0,3,
9,24,12,0,0,3,
9,24,9,0,0,3,
9,24,33,0,1,3,
9,24,31,0,0,3,
9,24,13,0,0,3,
9,24,2575,0,0,3,
9,24,26,0,1,3,
9,24,30,0,1,3,
9,24,8,0,0,4,
9,24,610,0,0,4,
9,24,7,0,0,4,
9,24,46,0,1,4,
9,24,32,0,0,4,
9,24,143,0,0,4,
9,24,42,0,1,4,
9,24,29,0,1,4,
9,24,7,0,0,4,
9,24,32,0,1,4,
9,24,11,0,0,5,
9,24,8,0,0,5,
9,24,8,0,0,5,
9,24,8,0,0,5,
9,24,41,0,1,5,
9,24,38,0,0,5,
9,24,80,0,1,5,
9,24,150,0,0,5,
9,24,9,0,0,5,
9,24,30,0,1,5,
9,25,5468,0,0,1,
9,25,60020,1,0,1,
9,25,990,0,0,1,
9,25,5136,0,0,1,
9,25,38352,0,0,1,
9,25,60017,1,0,1,
9,25,2316,0,1,1,
9,25,823,0,0,1,
9,25,60019,1,0,1,
9,25,334,0,1,1,
9,25,23755,0,0,2,
9,25,6248,0,0,2,
9,25,184,0,1,2,
9,25,1703,0,0,2,
9,25,5383,0,0,2,
9,25,32170,0,0,2,
9,25,157,0,0,2,
9,25,48691,0,0,2,
9,25,2898,0,0,2,
9,25,37286,0,0,2,
9,25,9,0,0,3,
9,25,27,0,1,3,
9,25,21,0,0,3,
9,25,7,0,0,3,
9,25,32,0,1,3,
9,25,9,0,0,3,
9,25,313,0,0,3,
9,25,8,0,0,3,
9,25,13,0,0,3,
9,25,18,0,0,3,
9,25,10,0,0,4,
9,25,7,0,0,4,
9,25,83,0,0,4,
9,25,8,0,0,4,
9,25,19,0,0,4,
9,25,907,0,0,4,
9,25,287,0,0,4,
9,25,8,0,0,4,
9,25,196,0,1,4,
9,25,9,0,0,4,
9,25,41,0,1,5,
9,25,8,0,0,5,
9,25,17,0,0,5,
9,25,9,0,0,5,
9,25,28,0,0,5,
9,25,42,0,1,5,
9,25,15,0,0,5,
9,25,18,0,0,5,
9,25,11,0,0,5,
9,25,40,0,1,5,
9,26,60019,1,0,1,
9,26,2731,0,0,1,
9,26,36937,0,0,1,
9,26,10,0,0,1,
9,26,49519,0,0,1,
9,26,1590,0,1,1,
9,26,60022,1,0,1,
9,26,1011,0,0,1,
9,26,5953,0,1,1,
9,26,60020,1,0,1,
9,26,798,0,0,2,
9,26,60010,1,0,2,
9,26,33728,0,0,2,
9,26,1695,0,0,2,
9,26,1983,0,0,2,
9,26,60011,1,0,2,
9,26,21,0,0,2,
9,26,10872,0,0,2,
9,26,734,0,0,2,
9,26,118,0,1,2,
9,26,9,0,0,3,
9,26,7,0,0,3,
9,26,27,0,1,3,
9,26,7,0,0,3,
9,26,14,0,0,3,
9,26,13,0,0,3,
9,26,11,0,0,3,
9,26,7,0,0,3,
9,26,13,0,0,3,
9,26,25,0,1,3,
9,26,44,0,0,4,
9,26,168,0,0,4,
9,26,10,0,0,4,
9,26,7,0,0,4,
9,26,11,0,0,4,
9,26,26,0,1,4,
9,26,12,0,0,4,
9,26,8,0,0,4,
9,26,8,0,0,4,
9,26,26,0,1,4,
9,26,48,0,0,5,
9,26,7,0,0,5,
9,26,8,0,0,5,
9,26,10,0,0,5,
9,26,11,0,0,5,
9,26,379,0,0,5,
9,26,9,0,0,5,
9,26,102,0,0,5,
9,26,8,0,0,5,
9,26,35,0,0,5,
9,27,2887,0,0,1,
9,27,559,0,1,1,
9,27,1456,0,0,1,
9,27,31,0,0,1,
9,27,10,0,0,1,
9,27,160,0,0,1,
9,27,46,0,0,1,
9,27,5625,0,0,1,
9,27,143,0,0,1,
9,27,4645,0,0,1,
9,27,373,0,0,2,
9,27,27948,0,0,2,
9,27,12898,0,0,2,
9,27,27717,0,1,2,
9,27,7512,0,0,2,
9,27,5602,0,0,2,
9,27,37070,0,0,2,
9,27,33,0,0,2,
9,27,35,0,0,2,
9,27,60012,1,0,2,
9,27,360,0,0,3,
9,27,8,0,0,3,
9,27,23,0,0,3,
9,27,7,0,0,3,
9,27,29,0,1,3,
9,27,8,0,0,3,
9,27,8,0,0,3,
9,27,7,0,0,3,
9,27,8,0,0,3,
9,27,8,0,0,3,
9,27,9,0,0,4,
9,27,8,0,0,4,
9,27,7,0,0,4,
9,27,12,0,0,4,
9,27,15,0,0,4,
9,27,9,0,0,4,
9,27,8,0,0,4,
9,27,8,0,0,4,
9,27,7,0,0,4,
9,27,11,0,0,4,
9,27,20,0,0,5,
9,27,8,0,0,5,
9,27,7,0,0,5,
9,27,8,0,0,5,
9,27,9,0,0,5,
9,27,15,0,0,5,
9,27,9,0,0,5,
9,27,7,0,0,5,
9,27,9,0,0,5,
9,27,28,0,0,5,
9,28,939,0,0,1,
9,28,33983,0,0,1,
9,28,60017,1,0,1,
9,28,5119,0,0,1,
9,28,1273,0,1,1,
9,28,1158,0,0,1,
9,28,46838,0,0,1,
9,28,2298,0,0,1,
9,28,41,0,0,1,
9,28,11158,0,0,1,
9,28,1544,0,0,2,
9,28,368,0,0,2,
9,28,1630,0,1,2,
9,28,60015,1,0,2,
9,28,4926,0,0,2,
9,28,16,0,0,2,
9,28,236,0,0,2,
9,28,22,0,0,2,
9,28,16648,0,0,2,
9,28,254,0,0,2,
9,28,77,0,1,3,
9,28,9,0,0,3,
9,28,7,0,0,3,
9,28,8,0,0,3,
9,28,78,0,0,3,
9,28,8,0,0,3,
9,28,12,0,0,3,
9,28,11,0,0,3,
9,28,28,0,1,3,
9,28,14,0,0,3,
9,28,7,0,0,4,
9,28,7,0,0,4,
9,28,8,0,0,4,
9,28,8,0,0,4,
9,28,47,0,0,4,
9,28,8,0,0,4,
9,28,8,0,0,4,
9,28,9,0,0,4,
9,28,10,0,0,4,
9,28,67,0,1,4,
9,28,10,0,0,5,
9,28,7,0,0,5,
9,28,9,0,0,5,
9,28,8,0,0,5,
9,28,8,0,0,5,
9,28,8,0,0,5,
9,28,13,0,0,5,
9,28,8,0,0,5,
9,28,7,0,0,5,
9,28,8,0,0,5,
9,29,9147,0,0,1,
9,29,1982,0,0,1,
9,29,3573,0,0,1,
9,29,6159,0,0,1,
9,29,3119,0,0,1,
9,29,871,0,0,1,
9,29,120,0,0,1,
9,29,1539,0,0,1,
9,29,40,0,0,1,
9,29,234,0,0,1,
9,29,85,0,0,2,
9,29,666,0,0,2,
9,29,2481,0,0,2,
9,29,60008,1,0,2,
9,29,10,0,0,2,
9,29,14,0,0,2,
9,29,105,0,0,2,
9,29,1367,0,0,2,
9,29,19077,0,0,2,
9,29,518,0,0,2,
9,29,7,0,0,3,
9,29,12,0,0,3,
9,29,7,0,0,3,
9,29,6,0,0,3,
9,29,7,0,0,3,
9,29,8,0,0,3,
9,29,7,0,0,3,
9,29,21,0,0,3,
9,29,9,0,0,3,
9,29,10,0,0,3,
9,29,18,0,0,4,
9,29,32,0,0,4,
9,29,8,0,0,4,
9,29,9,0,0,4,
9,29,8,0,0,4,
9,29,7,0,0,4,
9,29,7,0,0,4,
9,29,7,0,0,4,
9,29,7,0,0,4,
9,29,7,0,0,4,
9,29,19,0,0,5,
9,29,7,0,0,5,
9,29,7,0,0,5,
9,29,10,0,0,5,
9,29,7,0,0,5,
9,29,12,0,0,5,
9,29,7,0,0,5,
9,29,7,0,0,5,
9,29,8,0,0,5,
9,29,7,0,0,5,
9,30,907,0,0,1,
9,30,234,0,0,1,
9,30,346,0,0,1,
9,30,1650,0,0,1,
9,30,50900,0,0,1,
9,30,2110,0,0,1,
9,30,9173,0,0,1,
9,30,10,0,0,1,
9,30,21,0,0,1,
9,30,24,0,0,1,
9,30,60013,1,0,2,
9,30,16942,0,0,2,
9,30,7,0,0,2,
9,30,5196,0,0,2,
9,30,7664,0,0,2,
9,30,503,0,0,2,
9,30,20286,0,0,2,
9,30,103,0,0,2,
9,30,275,0,0,2,
9,30,1452,0,0,2,
9,30,7,0,0,3,
9,30,7,0,0,3,
9,30,13,0,0,3,
9,30,7,0,0,3,
9,30,7,0,0,3,
9,30,9,0,0,3,
9,30,9,0,0,3,
9,30,19,0,0,3,
9,30,7,0,0,3,
9,30,10,0,0,3,
9,30,6,0,0,4,
9,30,7,0,0,4,
9,30,24,0,1,4,
9,30,7,0,0,4,
9,30,8,0,0,4,
9,30,10,0,0,4,
9,30,8,0,0,4,
9,30,7,0,0,4,
9,30,10,0,0,4,
9,30,8,0,0,4,
9,30,7,0,0,5,
9,30,7,0,0,5,
9,30,7,0,0,5,
9,30,9,0,0,5,
9,30,7,0,0,5,
9,30,9,0,0,5,
9,30,9,0,0,5,
9,30,16,0,0,5,
9,30,7,0,0,5,
9,30,7,0,0,5,
9,31,15,0,0,1,
9,31,365,0,0,1,
9,31,21520,0,0,1,
9,31,2233,0,0,1,
9,31,20769,0,0,1,
9,31,606,0,0,1,
9,31,111,0,0,1,
9,31,28,0,0,1,
9,31,23843,0,0,1,
9,31,733,0,0,1,
9,31,202,0,0,2,
9,31,41,0,0,2,
9,31,61,0,0,2,
9,31,7,0,0,2,
9,31,22254,0,0,2,
9,31,14,0,0,2,
9,31,72,0,0,2,
9,31,2634,0,0,2,
9,31,315,0,0,2,
9,31,116,0,0,2,
9,31,7,0,0,3,
9,31,7,0,0,3,
9,31,7,0,0,3,
9,31,7,0,0,3,
9,31,9,0,0,3,
9,31,11,0,0,3,
9,31,7,0,0,3,
9,31,7,0,0,3,
9,31,7,0,0,3,
9,31,7,0,0,3,
9,31,7,0,0,4,
9,31,7,0,0,4,
9,31,12,0,0,4,
9,31,7,0,0,4,
9,31,7,0,0,4,
9,31,11,0,0,4,
9,31,10,0,0,4,
9,31,11,0,0,4,
9,31,8,0,0,4,
9,31,9,0,0,4,
9,31,9,0,0,5,
9,31,8,0,0,5,
9,31,7,0,0,5,
9,31,7,0,0,5,
9,31,7,0,0,5,
9,31,7,0,0,5,
9,31,8,0,0,5,
9,31,7,0,0,5,
9,31,7,0,0,5,
9,31,7,0,0,5,
9,32,2562,0,0,1,
9,32,5803,0,0,1,
9,32,559,0,0,1,
9,32,30,0,0,1,
9,32,257,0,0,1,
9,32,4513,0,0,1,
9,32,957,0,0,1,
9,32,122,0,0,1,
9,32,36,0,0,1,
9,32,2121,0,0,1,
9,32,211,0,0,2,
9,32,100,0,0,2,
9,32,618,0,0,2,
9,32,340,0,0,2,
9,32,254,0,0,2,
9,32,239,0,0,2,
9,32,186,0,0,2,
9,32,517,0,0,2,
9,32,80,0,0,2,
9,32,7,0,0,2,
9,32,8,0,0,3,
9,32,7,0,0,3,
9,32,6,0,0,3,
9,32,7,0,0,3,
9,32,7,0,0,3,
9,32,7,0,0,3,
9,32,7,0,0,3,
9,32,13,0,0,3,
9,32,7,0,0,3,
9,32,7,0,0,3,
9,32,8,0,0,4,
9,32,11,0,0,4,
9,32,11,0,0,4,
9,32,21,0,1,4,
9,32,8,0,0,4,
9,32,7,0,0,4,
9,32,7,0,0,4,
9,32,7,0,0,4,
9,32,7,0,0,4,
9,32,6,0,0,4,
9,32,10,0,0,5,
9,32,10,0,0,5,
9,32,7,0,0,5,
9,32,9,0,0,5,
9,32,12,0,0,5,
9,32,7,0,0,5,
9,32,9,0,0,5,
9,32,10,0,0,5,
9,32,7,0,0,5,
9,32,7,0,0,5,
9,33,15,0,0,1,
9,33,2999,0,0,1,
9,33,10,0,0,1,
9,33,8417,0,0,1,
9,33,159,0,0,1,
9,33,16,0,0,1,
9,33,85,0,0,1,
9,33,119,0,0,1,
9,33,488,0,0,1,
9,33,482,0,0,1,
9,33,151,0,0,2,
9,33,242,0,0,2,
9,33,8,0,0,2,
9,33,332,0,0,2,
9,33,1845,0,0,2,
9,33,46,0,0,2,
9,33,9,0,0,2,
9,33,141,0,0,2,
9,33,362,0,0,2,
9,33,264,0,0,2,
9,33,7,0,0,3,
9,33,8,0,0,3,
9,33,7,0,0,3,
9,33,7,0,0,3,
9,33,7,0,0,3,
9,33,7,0,0,3,
9,33,6,0,0,3,
9,33,7,0,0,3,
9,33,7,0,0,3,
9,33,14,0,0,3,
9,33,7,0,0,4,
9,33,7,0,0,4,
9,33,7,0,0,4,
9,33,8,0,0,4,
9,33,6,0,0,4,
9,33,7,0,0,4,
9,33,6,0,0,4,
9,33,6,0,0,4,
9,33,7,0,0,4,
9,33,7,0,0,4,
9,33,15,0,0,5,
9,33,8,0,0,5,
9,33,7,0,0,5,
9,33,7,0,0,5,
9,33,12,0,0,5,
9,33,8,0,0,5,
9,33,8,0,0,5,
9,33,11,0,0,5,
9,33,8,0,0,5,
9,33,8,0,0,5,
9,34,32,0,0,1,
9,34,38574,0,0,1,
9,34,9,0,0,1,
9,34,741,0,0,1,
9,34,191,0,0,1,
9,34,8,0,0,1,
9,34,13,0,0,1,
9,34,29,0,0,1,
9,34,131,0,0,1,
9,34,1155,0,0,1,
9,34,183,0,0,2,
9,34,136,0,0,2,
9,34,220,0,0,2,
9,34,26,0,0,2,
9,34,24,0,0,2,
9,34,8,0,0,2,
9,34,12,0,0,2,
9,34,15,0,0,2,
9,34,83,0,0,2,
9,34,17,0,0,2,
9,34,7,0,0,3,
9,34,8,0,0,3,
9,34,7,0,0,3,
9,34,8,0,0,3,
9,34,10,0,0,3,
9,34,8,0,0,3,
9,34,7,0,0,3,
9,34,6,0,0,3,
9,34,6,0,0,3,
9,34,7,0,0,3,
9,34,7,0,0,4,
9,34,7,0,0,4,
9,34,6,0,0,4,
9,34,7,0,0,4,
9,34,7,0,0,4,
9,34,7,0,0,4,
9,34,7,0,0,4,
9,34,6,0,0,4,
9,34,8,0,0,4,
9,34,7,0,0,4,
9,34,6,0,0,5,
9,34,6,0,0,5,
9,34,7,0,0,5,
9,34,10,0,0,5,
9,34,6,0,0,5,
9,34,7,0,0,5,
9,34,11,0,0,5,
9,34,6,0,0,5,
9,34,7,0,0,5,
9,34,7,0,0,5,
9,35,2334,0,0,1,
9,35,27,0,0,1,
9,35,18,0,0,1,
9,35,738,0,0,1,
9,35,9,0,0,1,
9,35,19,0,0,1,
9,35,81,0,0,1,
9,35,325,0,0,1,
9,35,350,0,0,1,
9,35,3065,0,0,1,
9,35,7,0,0,2,
9,35,11,0,0,2,
9,35,799,0,0,2,
9,35,77,0,0,2,
9,35,213,0,0,2,
9,35,28,0,0,2,
9,35,6,0,0,2,
9,35,6,0,0,2,
9,35,102,0,0,2,
9,35,7,0,0,2,
9,35,7,0,0,3,
9,35,6,0,0,3,
9,35,7,0,0,3,
9,35,7,0,0,3,
9,35,6,0,0,3,
9,35,7,0,0,3,
9,35,7,0,0,3,
9,35,6,0,0,3,
9,35,6,0,0,3,
9,35,8,0,0,3,
9,35,7,0,0,4,
9,35,7,0,0,4,
9,35,8,0,0,4,
9,35,6,0,0,4,
9,35,7,0,0,4,
9,35,6,0,0,4,
9,35,7,0,0,4,
9,35,7,0,0,4,
9,35,7,0,0,4,
9,35,7,0,0,4,
9,35,8,0,0,5,
9,35,7,0,0,5,
9,35,8,0,0,5,
9,35,7,0,0,5,
9,35,6,0,0,5,
9,35,7,0,0,5,
9,35,7,0,0,5,
9,35,7,0,0,5,
9,35,6,0,0,5,
9,35,8,0,0,5,
9,36,20,0,0,1,
9,36,39,0,0,1,
9,36,80,0,0,1,
9,36,41,0,0,1,
9,36,8,0,0,1,
9,36,49,0,0,1,
9,36,85,0,0,1,
9,36,2312,0,0,1,
9,36,15,0,0,1,
9,36,280,0,0,1,
9,36,38,0,0,2,
9,36,17,0,0,2,
9,36,11,0,0,2,
9,36,21,0,0,2,
9,36,11,0,0,2,
9,36,17,0,0,2,
9,36,258,0,0,2,
9,36,12,0,0,2,
9,36,10,0,0,2,
9,36,8,0,0,2,
9,36,8,0,0,3,
9,36,6,0,0,3,
9,36,6,0,0,3,
9,36,7,0,0,3,
9,36,7,0,0,3,
9,36,6,0,0,3,
9,36,7,0,0,3,
9,36,7,0,0,3,
9,36,6,0,0,3,
9,36,6,0,0,3,
9,36,7,0,0,4,
9,36,6,0,0,4,
9,36,6,0,0,4,
9,36,7,0,0,4,
9,36,7,0,0,4,
9,36,7,0,0,4,
9,36,7,0,0,4,
9,36,6,0,0,4,
9,36,7,0,0,4,
9,36,7,0,0,4,
9,36,6,0,0,5,
9,36,6,0,0,5,
9,36,7,0,0,5,
9,36,7,0,0,5,
9,36,6,0,0,5,
9,36,6,0,0,5,
9,36,6,0,0,5,
9,36,7,0,0,5,
9,36,10,0,0,5,
9,36,6,0,0,5,
9,37,29,0,0,1,
9,37,96,0,0,1,
9,37,226,0,0,1,
9,37,859,0,0,1,
9,37,17,0,0,1,
9,37,242,0,0,1,
9,37,37,0,0,1,
9,37,8,0,0,1,
9,37,21,0,0,1,
9,37,27,0,0,1,
9,37,8,0,0,2,
9,37,53,0,0,2,
9,37,93,0,0,2,
9,37,18,0,0,2,
9,37,16,0,0,2,
9,37,4130,0,0,2,
9,37,11,0,0,2,
9,37,297,0,0,2,
9,37,103,0,0,2,
9,37,14,0,0,2,
9,37,6,0,0,3,
9,37,7,0,0,3,
9,37,6,0,0,3,
9,37,7,0,0,3,
9,37,6,0,0,3,
9,37,7,0,0,3,
9,37,6,0,0,3,
9,37,7,0,0,3,
9,37,7,0,0,3,
9,37,6,0,0,3,
9,37,6,0,0,4,
9,37,6,0,0,4,
9,37,8,0,0,4,
9,37,6,0,0,4,
9,37,8,0,0,4,
9,37,6,0,0,4,
9,37,6,0,0,4,
9,37,6,0,0,4,
9,37,7,0,0,4,
9,37,6,0,0,4,
9,37,8,0,0,5,
9,37,7,0,0,5,
9,37,6,0,0,5,
9,37,6,0,0,5,
9,37,6,0,0,5,
9,37,7,0,0,5,
9,37,6,0,0,5,
9,37,6,0,0,5,
9,37,7,0,0,5,
9,37,7,0,0,5,
9,38,190,0,0,1,
9,38,114,0,0,1,
9,38,119,0,0,1,
9,38,18,0,0,1,
9,38,1320,0,0,1,
9,38,18,0,0,1,
9,38,80,0,0,1,
9,38,77,0,0,1,
9,38,23,0,0,1,
9,38,20,0,0,1,
9,38,21,0,0,2,
9,38,30,0,0,2,
9,38,84,0,0,2,
9,38,46,0,0,2,
9,38,10,0,0,2,
9,38,6,0,0,2,
9,38,6,0,0,2,
9,38,27,0,0,2,
9,38,6,0,0,2,
9,38,12,0,0,2,
9,38,6,0,0,3,
9,38,7,0,0,3,
9,38,6,0,0,3,
9,38,7,0,0,3,
9,38,7,0,0,3,
9,38,7,0,0,3,
9,38,7,0,0,3,
9,38,6,0,0,3,
9,38,6,0,0,3,
9,38,7,0,0,3,
9,38,7,0,0,4,
9,38,6,0,0,4,
9,38,7,0,0,4,
9,38,7,0,0,4,
9,38,7,0,0,4,
9,38,7,0,0,4,
9,38,6,0,0,4,
9,38,7,0,0,4,
9,38,6,0,0,4,
9,38,6,0,0,4,
9,38,7,0,0,5,
9,38,6,0,0,5,
9,38,6,0,0,5,
9,38,6,0,0,5,
9,38,6,0,0,5,
9,38,6,0,0,5,
9,38,6,0,0,5,
9,38,6,0,0,5,
9,38,7,0,0,5,
9,38,7,0,0,5,
9,39,14,0,0,1,
9,39,40,0,0,1,
9,39,80,0,0,1,
9,39,130,0,0,1,
9,39,15,0,0,1,
9,39,8,0,0,1,
9,39,11,0,0,1,
9,39,40,0,0,1,
9,39,13,0,0,1,
9,39,21,0,0,1,
9,39,15,0,0,2,
9,39,158,0,0,2,
9,39,18,0,0,2,
9,39,7,0,0,2,
9,39,18,0,0,2,
9,39,12,0,0,2,
9,39,51,0,0,2,
9,39,91,0,0,2,
9,39,9,0,0,2,
9,39,11,0,0,2,
9,39,6,0,0,3,
9,39,7,0,0,3,
9,39,7,0,0,3,
9,39,6,0,0,3,
9,39,10,0,0,3,
9,39,6,0,0,3,
9,39,6,0,0,3,
9,39,6,0,0,3,
9,39,6,0,0,3,
9,39,6,0,0,3,
9,39,6,0,0,4,
9,39,8,0,0,4,
9,39,7,0,0,4,
9,39,14,0,0,4,
9,39,6,0,0,4,
9,39,6,0,0,4,
9,39,7,0,0,4,
9,39,6,0,0,4,
9,39,6,0,0,4,
9,39,6,0,0,4,
9,39,6,0,0,5,
9,39,6,0,0,5,
9,39,6,0,0,5,
9,39,6,0,0,5,
9,39,6,0,0,5,
9,39,7,0,0,5,
9,39,7,0,0,5,
9,39,6,0,0,5,
9,39,6,0,0,5,
9,39,6,0,0,5,
9,40,20,0,0,1,
9,40,9,0,0,1,
9,40,83,0,0,1,
9,40,8,0,0,1,
9,40,13,0,0,1,
9,40,12,0,0,1,
9,40,57,0,0,1,
9,40,522,0,0,1,
9,40,42,0,0,1,
9,40,150,0,0,1,
9,40,6,0,0,2,
9,40,35,0,0,2,
9,40,26,0,0,2,
9,40,6,0,0,2,
9,40,73,0,0,2,
9,40,7,0,0,2,
9,40,18,0,0,2,
9,40,6,0,0,2,
9,40,11,0,0,2,
9,40,6,0,0,2,
9,40,6,0,0,3,
9,40,6,0,0,3,
9,40,6,0,0,3,
9,40,6,0,0,3,
9,40,6,0,0,3,
9,40,6,0,0,3,
9,40,6,0,0,3,
9,40,6,0,0,3,
9,40,6,0,0,3,
9,40,6,0,0,3,
9,40,7,0,0,4,
9,40,6,0,0,4,
9,40,7,0,0,4,
9,40,7,0,0,4,
9,40,6,0,0,4,
9,40,6,0,0,4,
9,40,6,0,0,4,
9,40,6,0,0,4,
9,40,6,0,0,4,
9,40,6,0,0,4,
9,40,6,0,0,5,
9,40,7,0,0,5,
9,40,6,0,0,5,
9,40,6,0,0,5,
9,40,6,0,0,5,
9,40,6,0,0,5,
9,40,7,0,0,5,
9,40,6,0,0,5,
9,40,6,0,0,5,
9,40,6,0,0,5,
10,25,2495,0,0,1,
10,25,122,0,0,1,
10,25,2059,0,0,1,
10,25,441,0,0,1,
10,25,1306,0,0,1,
10,25,459,0,0,1,
10,25,56905,0,0,1,
10,25,25,0,0,1,
10,25,113,0,0,1,
10,25,1273,0,0,1,
10,25,651,0,0,2,
10,25,70,0,0,2,
10,25,1481,0,0,2,
